Tipo_Muerte,Zona,Subzona,Distrito,Circuito,Cod._Subcircu,Subcircuito,Codigo_Provincia,Codigo_Provincia_2,Codigo_Canton,Codigo_Canton_2,Coord_Y,Coord_X,Coord_Y_Rev,Coord_X_Rev,Area_Hecho,Lugar,Tipo_Lugar,Fecha_Infraccion,Hora_Infraccion,Arma,Tipo_Arma,Presunta_Motivacion,Presunta_Motivacion_Obs,Probable_Causa,Edad,Medida_Edad,Sexo,Genero,Etnia,Estado_Civil,Nacionalidad,Discapacidad,Profesion,Instruccion,Antecedentes,Anio_i,Mes_i,Hora,Rango_Edad,Mecanismo,Parroquia,Dia_Semana
ASESINATO,ZONA 8,D.M. GUAYAQUIL,SUR - DMG,CENTENARIO,09D01C05S01,CENTENARIO 1,GUAYAS,9,GUAYAQUIL,901,-2.23049,-79.89727,"-2,23049",-79.89727,URBANO,VÍA PÚBLICA,PÚBLICO,2024-01-06,07:00:00,ARMA DE FUEGO,OTRO,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,31,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTADO PERSONAL,BACHILLERATO,SI,2024,1,7,27-35,Arma de Fuego,CENTENARIO,Saturday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,ESTEROS,TRINITARIA NORTE,09D02C04S04,TRINITARIA NORTE 4,GUAYAS,9,GUAYAQUIL,901,-2.23403,-79.93152,"-2,23403",-79.93152,URBANO,VÍA PÚBLICA,PÚBLICO,2024-01-06,13:45:00,ARMA DE FUEGO,OTRO,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,46,A,HOMBRE,MASCULINO,MESTIZO/A,CASADO,ECUADOR,NINGUNA,TRABAJADOR GENERAL,SIN_DATO,SI,2024,1,13,46-60,Arma de Fuego,TRINITARIA NORTE,Saturday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,SUR - DMG,UNIÓN DE BANANEROS,09D01C02S03,UNIÓN DE BANANEROS 3,GUAYAS,9,GUAYAQUIL,901,-2.2611,-79.88621,"-2,2611",-79.88621,URBANO,VÍA PÚBLICA,PÚBLICO,2024-01-06,14:00:00,ARMA DE FUEGO,OTRO,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,25,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,BACHILLER CIENCIAS,SIN_DATO,SI,2024,1,14,18-26,Arma de Fuego,UNIÓN DE BANANEROS,Saturday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,ESTEROS,TRINITARIA NORTE,09D02C04S04,TRINITARIA NORTE 4,GUAYAS,9,GUAYAQUIL,901,-2.23566,-79.93343,"-2,23566",-79.93343,RURAL,VÍA PÚBLICA,PÚBLICO,2024-01-06,19:10:00,ARMA DE FUEGO,OTRO,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,23,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,TRABAJADOR GENERAL,SIN_DATO,SI,2024,1,19,18-26,Arma de Fuego,TRINITARIA NORTE,Saturday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,FLORIDA,FLORIDA,09D06C05S01,FLORIDA 1,GUAYAS,9,GUAYAQUIL,901,-2.13307,-79.9427,"-2,13307",-79.9427,URBANO,CANCHAS DE USO MÚLTIPLE,PÚBLICO,2024-01-06,20:10:00,ARMA DE FUEGO,OTRO,DELINCUENCIA COMÚN,ROBO A PERSONAS,HERIDA POR ARMA DE FUEGO,48,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,TRABAJADOR COMERCIAL,SIN_DATO,SI,2024,1,20,46-60,Arma de Fuego,FLORIDA,Saturday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,ESTEROS,ESTEROS,09D02C01S04,ESTEROS 4,GUAYAS,9,GUAYAQUIL,901,-2.24958,-79.90821,"-2,24958",-79.90821,URBANO,VÍA PÚBLICA,PÚBLICO,2024-01-06,22:30:00,ARMA DE FUEGO,OTRO,DELINCUENCIA COMÚN,TRÁFICO INTERNOS DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA DE FUEGO,24,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTADO PERSONAL,SIN_DATO,SI,2024,1,22,18-26,Arma de Fuego,ESTEROS,Saturday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,MONTE SINAÍ,09D08C05S01,MONTE SINAÍ 1,GUAYAS,9,GUAYAQUIL,901,-2.12364,-79.98147,"-2,12364",-79.98147,URBANO,VÍA PÚBLICA,PÚBLICO,2024-01-07,01:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,32,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,INTELECTUAL,ARTESANO/OFICIO,SIN_DATO,SI,2024,1,1,27-35,Arma de Fuego,MONTE SINAÍ,Sunday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,SUR - DMG,GUASMO,09D01C01S01,GUASMO 1,GUAYAS,9,GUAYAQUIL,901,-2.28289,-79.87871,"-2,28289",-79.87871,URBANO,VÍA PÚBLICA,PÚBLICO,2024-01-07,04:30:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,40,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTADO PERSONAL,SIN_DATO,SI,2024,1,4,36-45,Arma de Fuego,GUASMO,Sunday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,SUR - DMG,GUASMO,09D01C01S01,GUASMO 1,GUAYAS,9,GUAYAQUIL,901,-2.28289,-79.87871,"-2,28289",-79.87871,URBANO,VÍA PÚBLICA,PÚBLICO,2024-01-07,04:30:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,44,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,TRABAJADOR GENERAL,SIN_DATO,SI,2024,1,4,36-45,Arma de Fuego,GUASMO,Sunday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,SUR - DMG,UNIÓN DE BANANEROS,09D01C02S01,UNIÓN DE BANANEROS 1,GUAYAS,9,GUAYAQUIL,901,-2.26997,-79.87573,"-2,26997",-79.87573,URBANO,VÍA PÚBLICA,PÚBLICO,2024-01-07,10:30:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,16,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTADO PERSONAL,SIN_DATO,SI,2024,1,10,12-17,Arma de Fuego,UNIÓN DE BANANEROS,Sunday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PASCUALES,PASCUALES,09D07C06S02,PASCUALES 2,GUAYAS,9,GUAYAQUIL,901,-2.07637,-79.92596,"-2,07637",-79.92596,URBANO,VÍA PÚBLICA,PÚBLICO,2024-01-07,18:15:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,TRÁFICO INTERNOS DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA DE FUEGO,32,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTADO PERSONAL,SIN_DATO,SI,2024,1,18,27-35,Arma de Fuego,PASCUALES,Sunday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,ESTEROS,MALVINAS NORTE,09D02C03S02,MALVINAS NORTE 2,GUAYAS,9,GUAYAQUIL,901,-2.22371,-79.90925,"-2,22371",-79.90925,URBANO,VÍA PÚBLICA,PÚBLICO,2024-01-07,20:50:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,22,A,HOMBRE,MASCULINO,MULATO/A,SOLTERO,ECUADOR,NINGUNA,ESTADO PERSONAL,SIN_DATO,SI,2024,1,20,18-26,Arma de Fuego,MALVINAS NORTE,Sunday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PASCUALES,BASTIÓN POPULAR NORTE,09D07C03S03,BASTIÓN POPULAR NORTE 3,GUAYAS,9,GUAYAQUIL,901,-2.08974,-79.93536,"-2,08974",-79.93536,URBANO,VÍA PÚBLICA,PÚBLICO,2024-01-07,21:00:00,ARMA DE FUEGO,REVOLVER,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,17,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTADO PERSONAL,SIN_DATO,SI,2024,1,21,12-17,Arma de Fuego,BASTIÓN POPULAR NORTE,Sunday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,9 DE OCTUBRE,ANTEPARA,09D03C06S03,ANTEPARA 3,GUAYAS,9,GUAYAQUIL,901,-2.21288,-79.91598,"-2,21288",-79.91598,URBANO,VÍA PÚBLICA,PÚBLICO,2024-01-07,22:25:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,23,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,BACHILLER CIENCIAS,SIN_DATO,SI,2024,1,22,18-26,Arma de Fuego,ANTEPARA,Sunday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,SUR - DMG,GUASMO,09D01C01S01,GUASMO 1,GUAYAS,9,GUAYAQUIL,901,-2.28171,-79.8781,"-2,28171",-79.8781,URBANO,VÍA PÚBLICA,PÚBLICO,2024-01-08,07:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,31,A,HOMBRE,MASCULINO,AFRO,SOLTERO,ECUADOR,NINGUNA,TRABAJADOR GENERAL,SIN_DATO,SI,2024,1,7,27-35,Arma de Fuego,GUASMO,Monday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PROGRESO,POSORJA,09D10C02S01,POSORJA 1,GUAYAS,9,GUAYAQUIL,901,-2.69907,-80.25651,"-2,69907",-80.25651,RURAL,VÍA PÚBLICA,PÚBLICO,2024-01-08,08:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,24,A,HOMBRE,MASCULINO,NO DETERMINADO,SOLTERO,ECUADOR,NINGUNA,ESTADO PERSONAL,SIN_DATO,SI,2024,1,8,18-26,Arma de Fuego,POSORJA,Monday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PORTETE,PORTETE,09D04C04S01,PORTETE 1,GUAYAS,9,GUAYAQUIL,901,-2.20303,-79.93903,"-2,20303",-79.93903,URBANO,VÍA PÚBLICA,PÚBLICO,2024-01-08,21:10:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,16,A,HOMBRE,MASCULINO,NO DETERMINADO,SOLTERO,ECUADOR,NINGUNA,ESTADO PERSONAL,SIN_DATO,SI,2024,1,21,12-17,Arma de Fuego,PORTETE,Monday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,FLORIDA,FLORIDA,09D06C05S01,FLORIDA 1,GUAYAS,9,GUAYAQUIL,901,-2.13401,-79.93843,"-2,13401",-79.93843,URBANO,VÍA PÚBLICA,PÚBLICO,2024-01-08,21:20:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,TRÁFICO INTERNOS DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA DE FUEGO,25,A,HOMBRE,MASCULINO,NO DETERMINADO,SOLTERO,ECUADOR,DE LENGUAJE,ESTADO PERSONAL,SIN_DATO,SI,2024,1,21,18-26,Arma de Fuego,FLORIDA,Monday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,ESTEROS,TRINITARIA NORTE,09D02C04S04,TRINITARIA NORTE 4,GUAYAS,9,GUAYAQUIL,901,-2.2356,-79.9335,"-2,2356",-79.9335,URBANO,CASA/VILLA,PRIVADO,2024-01-08,22:20:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,ROBO A PERSONAS,HERIDA POR ARMA DE FUEGO,23,A,HOMBRE,MASCULINO,NO DETERMINADO,SOLTERO,ECUADOR,NINGUNA,ESTADO PERSONAL,SIN_DATO,SI,2024,1,22,18-26,Arma de Fuego,TRINITARIA NORTE,Monday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,FLORIDA,FLORIDA,09D06C05S02,FLORIDA 2,GUAYAS,9,GUAYAQUIL,901,-2.1313,-79.93896,"-2,1313",-79.93896,URBANO,CASA/VILLA,PRIVADO,2024-01-09,11:30:00,ARMA DE FUEGO,OTROS ARMA CORTA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,29,SIN_DATO,HOMBRE,MASCULINO,MESTIZO/A,NO DETERMINADO,VENEZUELA,NINGUNA,SIN_DATO,SIN_DATO,SI,2024,1,11,SIN_DATO,Arma de Fuego,FLORIDA,Tuesday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,SUR - DMG,7 LAGOS,09D01C04S01,7 LAGOS 1,GUAYAS,9,GUAYAQUIL,901,-2.25472,-79.87168,"-2,25472",-79.87168,URBANO,VÍA PÚBLICA,PÚBLICO,2024-01-09,12:15:00,ARMA DE FUEGO,OTROS ARMA CORTA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,29,SIN_DATO,HOMBRE,MASCULINO,OTROS,NO DETERMINADO,OTROS,NINGUNA,SIN_DATO,SIN_DATO,SI,2024,1,12,SIN_DATO,Arma de Fuego,7 LAGOS,Tuesday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PASCUALES,PASCUALES,09D07C06S02,PASCUALES 2,GUAYAS,9,GUAYAQUIL,901,-2.07186,-79.9226,"-2,07186",-79.9226,URBANO,VÍA PÚBLICA,PÚBLICO,2024-01-09,15:00:00,ARMA DE FUEGO,OTROS ARMA CORTA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,34,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTADO PERSONAL,SIN_DATO,SI,2024,1,15,27-35,Arma de Fuego,PASCUALES,Tuesday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PASCUALES,PASCUALES,09D07C06S02,PASCUALES 2,GUAYAS,9,GUAYAQUIL,901,-2.07186,-79.9226,"-2,07186",-79.9226,URBANO,VÍA PÚBLICA,PÚBLICO,2024-01-09,15:00:00,ARMA DE FUEGO,OTROS ARMA CORTA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,39,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,MAQUINISTA/OPERADOR,SIN_DATO,SI,2024,1,15,36-45,Arma de Fuego,PASCUALES,Tuesday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PASCUALES,PASCUALES,09D07C06S02,PASCUALES 2,GUAYAS,9,GUAYAQUIL,901,-2.07186,-79.9226,"-2,07186",-79.9226,URBANO,VÍA PÚBLICA,PÚBLICO,2024-01-09,15:00:00,ARMA DE FUEGO,OTROS ARMA CORTA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,48,A,HOMBRE,MASCULINO,MESTIZO/A,CASADO,ECUADOR,NINGUNA,CHOFER/CONDUCTOR,SIN_DATO,SI,2024,1,15,46-60,Arma de Fuego,PASCUALES,Tuesday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,FLORIDA,BELLAVISTA,09D06C01S02,BELLAVISTA 2,GUAYAS,9,GUAYAQUIL,901,-2.16999,-79.91654,"-2,16999",-79.91654,URBANO,PARQUEADEROS,PÚBLICO,2024-01-09,15:15:00,ARMA DE FUEGO,OTROS ARMA CORTA,TERRORISMO,TERRORISMO,HERIDA POR ARMA DE FUEGO,49,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,TRABAJADOR GENERAL,SIN_DATO,SI,2024,1,15,46-60,Arma de Fuego,BELLAVISTA,Tuesday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,FLORIDA,BELLAVISTA,09D06C01S02,BELLAVISTA 2,GUAYAS,9,GUAYAQUIL,901,-2.16999,-79.91654,"-2,16999",-79.91654,URBANO,PARQUEADEROS,PÚBLICO,2024-01-09,15:15:00,ARMA DE FUEGO,OTROS ARMA CORTA,TERRORISMO,TERRORISMO,HERIDA POR ARMA DE FUEGO,48,A,HOMBRE,MASCULINO,MESTIZO/A,CASADO,ECUADOR,NINGUNA,TRABAJADOR GENERAL,SIN_DATO,SI,2024,1,15,46-60,Arma de Fuego,BELLAVISTA,Tuesday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,CEIBOS,LOS CEIBOS,09D09C01S01,LOS CEIBOS 1,GUAYAS,9,GUAYAQUIL,901,-2.16616,-79.9345,"-2,16616",-79.9345,URBANO,VÍA PÚBLICA,PÚBLICO,2024-01-09,16:30:00,ARMA DE FUEGO,OTROS ARMA CORTA,TERRORISMO,TERRORISMO,HERIDA POR ARMA DE FUEGO,39,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,CHOFER/CONDUCTOR,SIN_DATO,SI,2024,1,16,36-45,Arma de Fuego,LOS CEIBOS,Tuesday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,CEIBOS,LOS CEIBOS,09D09C01S01,LOS CEIBOS 1,GUAYAS,9,GUAYAQUIL,901,-2.16616,-79.9345,"-2,16616",-79.9345,URBANO,VÍA PÚBLICA,PÚBLICO,2024-01-09,16:30:00,ARMA DE FUEGO,OTROS ARMA CORTA,TERRORISMO,TERRORISMO,HERIDA POR ARMA DE FUEGO,31,A,HOMBRE,MASCULINO,MESTIZO/A,CASADO,ECUADOR,NINGUNA,INGENIERO/ARQUITECTO,SIN_DATO,SI,2024,1,16,27-35,Arma de Fuego,LOS CEIBOS,Tuesday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,SUR - DMG,FLORESTA,09D01C03S02,FLORESTA 2,GUAYAS,9,GUAYAQUIL,901,-2.25195,-79.8886,"-2,25195",-79.8886,URBANO,VÍA PÚBLICA,PÚBLICO,2024-01-09,17:30:00,ARMA DE FUEGO,OTROS ARMA CORTA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,36,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTADO PERSONAL,BACHILLERATO,SI,2024,1,17,36-45,Arma de Fuego,FLORESTA,Tuesday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,ESTEROS,TRINITARIA SUR,09D02C05S02,TRINITARIA SUR 2,GUAYAS,9,GUAYAQUIL,901,-2.24346,-79.92209,"-2,24346",-79.92209,URBANO,VÍA PÚBLICA,PÚBLICO,2024-01-09,17:40:00,ARMA DE FUEGO,OTROS ARMA CORTA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,17,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTADO PERSONAL,SIN_DATO,SI,2024,1,17,12-17,Arma de Fuego,TRINITARIA SUR,Tuesday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PASCUALES,SAN FRANCISCO,09D07C07S02,SAN FRANCISCO 2,GUAYAS,9,GUAYAQUIL,901,-2.04748,-79.94515,"-2,04748",-79.94515,URBANO,CENTROS DE REHABILITACIÓN SOCIAL,PRIVADO,2024-01-09,18:10:00,OTROS,NINGUNA,DELINCUENCIA COMÚN,AMENAZA,ESTRANGULACION,46,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,TRABAJADOR PRIMARIO,BASICA,SI,2024,1,18,46-60,Otros,SAN FRANCISCO,Tuesday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PASCUALES,SAN FRANCISCO,09D07C07S02,SAN FRANCISCO 2,GUAYAS,9,GUAYAQUIL,901,-2.04748,-79.94515,"-2,04748",-79.94515,URBANO,CENTROS DE REHABILITACIÓN SOCIAL,PRIVADO,2024-01-09,18:10:00,OTROS,NINGUNA,DELINCUENCIA COMÚN,AMENAZA,ESTRANGULACION,26,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTADO PERSONAL,SIN_DATO,SI,2024,1,18,18-26,Otros,SAN FRANCISCO,Tuesday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,ESTEROS,TRINITARIA SUR,09D02C05S01,TRINITARIA SUR 1,GUAYAS,9,GUAYAQUIL,901,-2.24439,-79.91443,"-2,24439",-79.91443,URBANO,INTERIOR DE VEHÍCULO PARTICULAR,PRIVADO,2024-01-09,22:15:00,OTROS,NINGUNA,DELINCUENCIA COMÚN,AMENAZA,CARBONIZACION,29,SIN_DATO,NO DETERMINADO,NO APLICA,NO DETERMINADO,NO DETERMINADO,NO DETERMINADO,NINGUNA,SIN_DATO,SIN_DATO,SI,2024,1,22,SIN_DATO,Otros,TRINITARIA SUR,Tuesday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PASCUALES,BASTIÓN POPULAR NORTE,09D07C03S01,BASTIÓN POPULAR NORTE 1,GUAYAS,9,GUAYAQUIL,901,-2.08143,-79.9293,"-2,08143",-79.9293,URBANO,VÍA PÚBLICA,PÚBLICO,2024-01-10,17:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,20,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTADO PERSONAL,SIN_DATO,SI,2024,1,17,18-26,Arma de Fuego,BASTIÓN POPULAR NORTE,Wednesday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,FLORIDA,BELLAVISTA,09D06C01S04,BELLAVISTA 4,GUAYAS,9,GUAYAQUIL,901,-2.18927,-79.94649,"-2,18927",-79.94649,URBANO,HOSPITALES,PRIVADO,2024-01-10,17:15:00,ARMA BLANCA,OTRO,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA BLANCA,32,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTADO PERSONAL,SECUNDARIA,SI,2024,1,17,27-35,Arma Blanca,BELLAVISTA,Wednesday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PASCUALES,PASCUALES,09D07C06S02,PASCUALES 2,GUAYAS,9,GUAYAQUIL,901,-2.07166,-79.92857,"-2,07166",-79.92857,URBANO,OTROS LOCALES COMERCIALES,PRIVADO,2024-01-11,13:40:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,32,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,TRABAJADOR GENERAL,SIN_DATO,SI,2024,1,13,27-35,Arma de Fuego,PASCUALES,Thursday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PASCUALES,PASCUALES,09D07C06S03,PASCUALES 3,GUAYAS,9,GUAYAQUIL,901,-2.06947,-79.93763,"-2,06947",-79.93763,URBANO,VÍA PÚBLICA,PÚBLICO,2024-01-11,19:20:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,30,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTADO PERSONAL,BASICA,SI,2024,1,19,27-35,Arma de Fuego,PASCUALES,Thursday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PORTETE,SALINAS,09D04C03S03,SALINAS 3,GUAYAS,9,GUAYAQUIL,901,-2.19045,-79.90976,"-2,19045",-79.90976,URBANO,VÍA PÚBLICA,PÚBLICO,2024-01-11,21:35:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,TRÁFICO INTERNOS DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA DE FUEGO,37,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,CHOFER/CONDUCTOR,SIN_DATO,SI,2024,1,21,36-45,Arma de Fuego,SALINAS,Thursday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,FLORIDA,FLORIDA,09D06C05S02,FLORIDA 2,GUAYAS,9,GUAYAQUIL,901,-2.11906,-79.93851,"-2,11906",-79.93851,URBANO,VÍA PÚBLICA,PÚBLICO,2024-01-13,07:15:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,47,A,HOMBRE,MASCULINO,MESTIZO/A,DIVORCIADO,ECUADOR,NINGUNA,TRABAJADOR COMERCIAL,SIN_DATO,SI,2024,1,7,46-60,Arma de Fuego,FLORIDA,Saturday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,SUR - DMG,GUASMO,09D01C01S01,GUASMO 1,GUAYAS,9,GUAYAQUIL,901,-2.27966,-79.87708,"-2,27966",-79.87708,URBANO,VÍA PÚBLICA,PÚBLICO,2024-01-13,17:30:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,15,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,SIN_DATO,SIN_DATO,SI,2024,1,17,12-17,Arma de Fuego,GUASMO,Saturday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PASCUALES,PASCUALES,09D07C06S03,PASCUALES 3,GUAYAS,9,GUAYAQUIL,901,-2.06611,-79.93124,"-2,06611",-79.93124,URBANO,VÍA PÚBLICA,PÚBLICO,2024-01-13,21:30:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,22,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTADO PERSONAL,SIN_DATO,SI,2024,1,21,18-26,Arma de Fuego,PASCUALES,Saturday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,SUR - DMG,GUASMO,09D01C01S01,GUASMO 1,GUAYAS,9,GUAYAQUIL,901,-2.28032,-79.87798,"-2,28032",-79.87798,URBANO,VÍA PÚBLICA,PÚBLICO,2024-01-14,03:30:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,13,A,MUJER,FEMENINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTADO PERSONAL,SIN_DATO,SI,2024,1,3,12-17,Arma de Fuego,GUASMO,Sunday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,SUR - DMG,GUASMO,09D01C01S03,GUASMO 3,GUAYAS,9,GUAYAQUIL,901,-2.27144,-79.89157,"-2,27144",-79.89157,URBANO,VÍA PÚBLICA,PÚBLICO,2024-01-14,03:50:00,ARMA BLANCA,CUCHILLO,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA BLANCA,52,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ARTESANO/OFICIO,SIN_DATO,SI,2024,1,3,46-60,Arma Blanca,GUASMO,Sunday
